 N= 5 ;
 M= 5 ;
 T= 10 ;
NC= [ 4 5 4 1 3 ] ;
NF= [ 9 5 14 8 14 ] ;

PrTime= [ 
[ [ [ 141 132 200 271  ] [ 472 601 760 203 789  ] [ 340 504 474 739  ] [ 770  ] [ 796 732 746  ]  ] 
[ [ 696 140 442 680  ] [ 149 507 150 183 645  ] [ 274 648 408 708  ] [ 677  ] [ 714 594 459  ]  ] 
[ [ 341 453 304 161  ] [ 338 221 586 718 127  ] [ 684 549 271 580  ] [ 703  ] [ 669 588 498  ]  ] 
[ [ 495 625 276 379  ] [ 288 791 125 497 737  ] [ 647 408 231 130  ] [ 304  ] [ 668 643 452  ]  ] 
[ [ 631 628 236 768  ] [ 753 416 710 796 133  ] [ 219 448 339 719  ] [ 359  ] [ 104 249 601  ]  ] 
[ [ 139 715 176 601  ] [ 148 144 436 636 700  ] [ 513 519 505 253  ] [ 369  ] [ 113 132 146  ]  ] 
[ [ 395 364 115 760  ] [ 641 113 151 114 145  ] [ 345 111 393 399  ] [ 648  ] [ 479 293 368  ]  ] 
[ [ 553 306 661 687  ] [ 447 244 190 608 165  ] [ 732 733 284 662  ] [ 642  ] [ 723 769 350  ]  ] 
[ [ 782 660 308 118  ] [ 239 688 781 652 733  ] [ 131 429 100 511  ] [ 446  ] [ 688 515 188  ]  ] 
] 
[ [ [ 127 627 703 621  ] [ 104 758 144 685 520  ] [ 650 513 115 104  ] [ 368  ] [ 660 491 278  ]  ] 
[ [ 131 141 554 726  ] [ 102 351 244 511 211  ] [ 293 685 770 673  ] [ 142  ] [ 104 167 222  ]  ] 
[ [ 141 609 649 589  ] [ 305 180 378 489 409  ] [ 194 236 707 148  ] [ 683  ] [ 244 551 481  ]  ] 
[ [ 674 130 659 468  ] [ 799 675 598 575 757  ] [ 633 758 274 779  ] [ 614  ] [ 694 499 726  ]  ] 
[ [ 101 740 550 173  ] [ 279 611 397 256 406  ] [ 418 285 709 713  ] [ 227  ] [ 706 313 474  ]  ] 
] 
[ [ [ 252 162 663 329  ] [ 200 163 503 443 199  ] [ 224 116 797 569  ] [ 607  ] [ 110 652 463  ]  ] 
[ [ 397 596 223 246  ] [ 551 343 340 273 659  ] [ 784 381 546 513  ] [ 698  ] [ 592 637 186  ]  ] 
[ [ 521 423 387 447  ] [ 163 397 548 274 111  ] [ 350 561 256 792  ] [ 662  ] [ 734 637 454  ]  ] 
[ [ 122 789 723 700  ] [ 713 576 746 230 736  ] [ 370 592 761 498  ] [ 142  ] [ 350 470 444  ]  ] 
[ [ 638 313 618 753  ] [ 645 414 684 371 749  ] [ 618 240 128 373  ] [ 261  ] [ 389 545 768  ]  ] 
[ [ 671 128 421 359  ] [ 442 499 398 646 709  ] [ 486 611 535 715  ] [ 184  ] [ 264 757 620  ]  ] 
[ [ 314 357 382 566  ] [ 731 771 573 589 674  ] [ 372 724 607 699  ] [ 482  ] [ 311 564 277  ]  ] 
[ [ 673 146 147 477  ] [ 788 234 702 733 543  ] [ 629 230 253 103  ] [ 108  ] [ 264 361 184  ]  ] 
[ [ 612 192 676 594  ] [ 597 537 434 736 664  ] [ 255 719 363 690  ] [ 271  ] [ 553 323 282  ]  ] 
[ [ 581 353 144 355  ] [ 437 758 598 422 793  ] [ 716 470 756 221  ] [ 130  ] [ 294 685 695  ]  ] 
[ [ 739 196 570 366  ] [ 665 382 747 739 229  ] [ 139 709 786 567  ] [ 653  ] [ 209 297 191  ]  ] 
[ [ 216 519 425 154  ] [ 145 324 526 465 587  ] [ 263 383 233 747  ] [ 295  ] [ 503 277 145  ]  ] 
[ [ 714 693 409 572  ] [ 791 584 409 182 677  ] [ 651 167 625 133  ] [ 106  ] [ 768 111 376  ]  ] 
[ [ 206 703 682 377  ] [ 100 120 604 723 330  ] [ 790 639 681 504  ] [ 113  ] [ 221 475 680  ]  ] 
] 
[ [ [ 420 641 351 787  ] [ 755 544 420 253 325  ] [ 433 221 575 427  ] [ 109  ] [ 100 540 547  ]  ] 
[ [ 730 199 739 197  ] [ 703 718 139 433 130  ] [ 247 787 554 281  ] [ 220  ] [ 541 581 501  ]  ] 
[ [ 519 170 779 529  ] [ 476 268 686 240 485  ] [ 538 284 186 369  ] [ 523  ] [ 557 190 685  ]  ] 
[ [ 371 408 590 686  ] [ 436 159 165 197 214  ] [ 666 151 760 299  ] [ 688  ] [ 289 339 551  ]  ] 
[ [ 441 526 484 592  ] [ 772 242 365 202 214  ] [ 798 482 344 677  ] [ 145  ] [ 432 105 310  ]  ] 
[ [ 624 706 671 490  ] [ 526 471 183 592 361  ] [ 293 418 597 443  ] [ 719  ] [ 313 526 649  ]  ] 
[ [ 756 653 169 247  ] [ 785 131 484 537 603  ] [ 421 227 299 198  ] [ 211  ] [ 170 621 522  ]  ] 
[ [ 155 416 123 161  ] [ 224 204 650 386 338  ] [ 380 336 376 348  ] [ 745  ] [ 460 444 764  ]  ] 
] 
[ [ [ 503 147 558 142  ] [ 547 736 356 100 467  ] [ 652 712 715 351  ] [ 425  ] [ 178 700 380  ]  ] 
[ [ 627 675 195 711  ] [ 590 592 123 305 469  ] [ 124 356 341 178  ] [ 524  ] [ 619 348 487  ]  ] 
[ [ 462 609 420 397  ] [ 197 456 473 412 119  ] [ 159 647 733 299  ] [ 190  ] [ 685 534 266  ]  ] 
[ [ 187 275 365 613  ] [ 626 156 321 241 265  ] [ 776 322 153 516  ] [ 779  ] [ 697 639 378  ]  ] 
[ [ 747 634 239 265  ] [ 630 659 441 321 741  ] [ 179 607 741 761  ] [ 616  ] [ 677 660 450  ]  ] 
[ [ 311 138 613 142  ] [ 684 781 199 745 602  ] [ 669 382 352 747  ] [ 180  ] [ 547 197 161  ]  ] 
[ [ 784 135 681 110  ] [ 420 152 469 501 679  ] [ 797 652 673 652  ] [ 514  ] [ 562 677 140  ]  ] 
[ [ 358 594 130 722  ] [ 331 644 178 326 308  ] [ 343 303 440 266  ] [ 505  ] [ 512 286 498  ]  ] 
[ [ 741 471 591 660  ] [ 147 137 488 323 448  ] [ 102 498 706 389  ] [ 689  ] [ 378 331 547  ]  ] 
[ [ 219 303 316 162  ] [ 184 467 268 289 551  ] [ 477 382 143 418  ] [ 704  ] [ 370 584 428  ]  ] 
[ [ 794 237 420 625  ] [ 529 705 398 717 422  ] [ 294 554 737 471  ] [ 274  ] [ 167 247 580  ]  ] 
[ [ 773 169 209 483  ] [ 418 104 386 223 163  ] [ 443 432 637 472  ] [ 269  ] [ 220 489 560  ]  ] 
[ [ 106 124 738 345  ] [ 231 308 321 472 529  ] [ 507 281 766 649  ] [ 370  ] [ 213 456 391  ]  ] 
[ [ 650 724 188 358  ] [ 500 440 173 133 792  ] [ 459 602 204 755  ] [ 389  ] [ 439 571 678  ]  ] 
] 
 ] ; 
TCTime= [ 
 [ 0.0 40.0 26.0 30.0 31.0 32.0 15.0 43.0 23.0 27.0  ] 
 [ 22.0 0.0 28.0 18.0 19.0 41.0 39.0 37.0 34.0 45.0  ] 
 [ 27.0 45.0 0.0 44.0 25.0 37.0 24.0 27.0 49.0 24.0  ] 
 [ 15.0 28.0 27.0 0.0 29.0 16.0 15.0 15.0 38.0 25.0  ] 
 [ 48.0 48.0 43.0 22.0 0.0 19.0 19.0 19.0 42.0 22.0  ] 
 [ 29.0 47.0 38.0 29.0 23.0 0.0 45.0 43.0 28.0 36.0  ] 
 [ 31.0 16.0 28.0 43.0 16.0 30.0 0.0 48.0 20.0 46.0  ] 
 [ 24.0 32.0 25.0 18.0 36.0 36.0 49.0 0.0 18.0 48.0  ] 
 [ 37.0 39.0 48.0 22.0 47.0 23.0 27.0 43.0 0.0 27.0  ] 
 [ 48.0 41.0 19.0 26.0 18.0 17.0 37.0 31.0 40.0 0.0  ] 
 ] ; 
CCTime= [ 
[ [ 0 25 32 48 ] [ 34 0 15 35 ] [ 18 17 0 28 ] [ 39 38 12 0 ] ] 
[ [ 0 11 15 44 47 ] [ 37 0 23 10 40 ] [ 20 38 0 43 30 ] [ 41 19 15 0 16 ] [ 48 45 14 33 0 ] ] 
[ [ 0 21 28 31 ] [ 10 0 35 10 ] [ 18 10 0 44 ] [ 36 14 26 0 ] ] 
[ [ 0 ] ] 
[ [ 0 32 47 ] [ 30 0 27 ] [ 37 25 0 ] ] 
 ] ; 
MCTime= [ 
[ 0.0 0.28 0.48 0.53 0.58 ] 
[ 0.27 0.0 0.27 0.21 0.14 ] 
[ 0.58 0.45 0.0 0.11 0.5 ] 
[ 0.18 0.42 0.29 0.0 0.34 ] 
[ 0.39 0.2 0.26 0.19 0.0 ] 
 ] ; 

PrCost= [ 
[ [ 0.27 0.57 0.32 0.17 0.49  ] 
[ 0.47 0.72 0.13 0.68 0.17  ] 
[ 0.41 0.75 0.52 0.35 0.2  ] 
[ 0.63 0.54 0.14 0.75 0.52  ] 
[ 0.32 0.41 0.14 0.16 0.39  ] 
[ 0.64 0.5 0.22 0.13 0.3  ] 
[ 0.66 0.14 0.48 0.14 0.45  ] 
[ 0.51 0.71 0.29 0.7 0.68  ] 
[ 0.67 0.73 0.21 0.68 0.35  ] 
] 
[ [ 0.45 0.6 0.79 0.53 0.44  ] 
[ 0.33 0.3 0.18 0.31 0.55  ] 
[ 0.58 0.39 0.16 0.43 0.12  ] 
[ 0.51 0.31 0.38 0.41 0.64  ] 
[ 0.19 0.74 0.43 0.48 0.11  ] 
[ 0.23 0.43 0.34 0.3 0.36  ] 
[ 0.24 0.75 0.11 0.19 0.24  ] 
[ 0.53 0.13 0.28 0.67 0.62  ] 
[ 0.36 0.44 0.19 0.1 0.35  ] 
] 
[ [ 0.45 0.22 0.17 0.33 0.59  ] 
[ 0.54 0.28 0.12 0.78 0.61  ] 
[ 0.65 0.4 0.21 0.68 0.67  ] 
[ 0.64 0.49 0.63 0.23 0.64  ] 
[ 0.71 0.73 0.73 0.55 0.76  ] 
[ 0.43 0.42 0.72 0.65 0.43  ] 
[ 0.69 0.61 0.23 0.37 0.75  ] 
[ 0.38 0.36 0.22 0.72 0.47  ] 
[ 0.73 0.15 0.73 0.17 0.43  ] 
] 
[ [ 0.71 0.23 0.38 0.42 0.32  ] 
[ 0.72 0.2 0.16 0.32 0.21  ] 
[ 0.32 0.65 0.72 0.74 0.35  ] 
[ 0.66 0.54 0.76 0.19 0.75  ] 
[ 0.54 0.73 0.43 0.18 0.13  ] 
[ 0.6 0.59 0.19 0.47 0.57  ] 
[ 0.41 0.77 0.7 0.43 0.51  ] 
[ 0.23 0.29 0.32 0.59 0.38  ] 
[ 0.17 0.19 0.33 0.63 0.2  ] 
] 
[ [ 0.23 0.31 0.63 0.33 0.49  ] 
[ 0.7 0.63 0.37 0.64 0.3  ] 
[ 0.18 0.39 0.48 0.54 0.4  ] 
[ 0.63 0.45 0.38 0.6 0.74  ] 
[ 0.5 0.24 0.48 0.3 0.22  ] 
[ 0.11 0.43 0.64 0.51 0.5  ] 
[ 0.78 0.36 0.77 0.4 0.72  ] 
[ 0.44 0.42 0.73 0.64 0.58  ] 
[ 0.72 0.23 0.52 0.43 0.64  ] 
] 
 ] ; 

TCCost= [ 
 [ 0.0 0.02 0.01 0.02 0.03 0.02 0.03 0.02 0.03 0.03  ] 
 [ 0.01 0.0 0.01 0.02 0.03 0.03 0.03 0.02 0.01 0.03  ] 
 [ 0.02 0.02 0.0 0.01 0.03 0.02 0.01 0.03 0.03 0.02  ] 
 [ 0.01 0.01 0.03 0.0 0.03 0.03 0.01 0.02 0.02 0.02  ] 
 [ 0.02 0.03 0.01 0.02 0.0 0.03 0.02 0.03 0.02 0.01  ] 
 [ 0.03 0.03 0.02 0.02 0.03 0.0 0.01 0.01 0.03 0.03  ] 
 [ 0.01 0.03 0.01 0.02 0.03 0.01 0.0 0.02 0.01 0.01  ] 
 [ 0.02 0.02 0.01 0.02 0.01 0.02 0.02 0.0 0.03 0.02  ] 
 [ 0.01 0.02 0.01 0.02 0.01 0.02 0.03 0.03 0.0 0.01  ] 
 [ 0.02 0.02 0.01 0.01 0.01 0.03 0.02 0.01 0.02 0.0  ] 
 ] ; 
CCCost= [ 
[ [ 0.0 0.03 0.04 0.03 ] [ 0.03 0.0 0.02 0.01 ] [ 0.01 0.03 0.0 0.04 ] [ 0.02 0.01 0.03 0.0 ] ] 
[ [ 0.0 0.02 0.02 0.03 0.02 ] [ 0.04 0.0 0.02 0.03 0.02 ] [ 0.01 0.01 0.0 0.04 0.03 ] [ 0.02 0.04 0.02 0.0 0.03 ] [ 0.04 0.02 0.04 0.03 0.0 ] ] 
[ [ 0.0 0.02 0.02 0.01 ] [ 0.03 0.0 0.03 0.03 ] [ 0.02 0.04 0.0 0.02 ] [ 0.01 0.01 0.02 0.0 ] ] 
[ [ 0.0 ] ] 
[ [ 0.0 0.02 0.01 ] [ 0.03 0.0 0.03 ] [ 0.01 0.04 0.0 ] ] 
 ] ; 
MCCost= [ 
[ 0.0 5.0 6.0 8.0 8.0 ] 
[ 5.0 0.0 9.0 5.0 9.0 ] 
[ 5.0 6.0 0.0 7.0 7.0 ] 
[ 8.0 5.0 5.0 0.0 6.0 ] 
[ 6.0 5.0 7.0 9.0 0.0 ] 
 ] ; 

OPTAD= [ 
[ [ 1 0 0 1 0 0 0 0 ] 
[ 0 1 0 0 0 0 1 0 ] 
[ 0 1 0 0 0 0 0 0 ] 
[ 1 0 0 0 0 0 0 0 ] 
[ 0 0 1 0 0 1 0 1 ] 
[ 1 0 0 1 1 0 0 0 ] 
[ 1 0 0 1 1 0 0 0 ] 
[ 1 0 1 0 0 0 0 0 ] 
